id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
37095,cellular,jul,fri,139,5,999,0,nonexistent,yes
37096,telephone,jul,fri,116,3,999,0,nonexistent,no
37097,cellular,jul,mon,506,2,999,0,nonexistent,no
37098,telephone,jul,mon,195,2,999,0,nonexistent,no
37099,cellular,jul,mon,82,2,999,0,nonexistent,no
37100,cellular,jul,tue,105,2,999,0,nonexistent,no
37101,cellular,jul,tue,332,2,13,2,failure,yes
37102,cellular,jul,tue,132,4,999,0,nonexistent,no
37103,cellular,jul,tue,73,6,999,0,nonexistent,no
37104,cellular,jul,tue,822,6,13,1,success,yes
37105,cellular,jul,tue,51,4,999,1,failure,no
37106,cellular,jul,tue,148,4,999,0,nonexistent,no
37107,cellular,jul,tue,72,2,999,1,failure,no
37108,cellular,jul,tue,67,5,999,1,failure,no
37109,cellular,jul,tue,99,6,999,1,failure,yes
37110,cellular,jul,tue,486,5,999,0,nonexistent,yes
37111,cellular,jul,tue,109,3,999,0,nonexistent,no
37112,telephone,jul,tue,258,6,999,0,nonexistent,no
37113,cellular,jul,tue,573,5,999,0,nonexistent,yes
37114,telephone,jul,tue,186,9,999,0,nonexistent,no
37115,cellular,jul,tue,383,6,999,0,nonexistent,no
37116,cellular,jul,wed,292,6,999,1,failure,no
37117,cellular,jul,thu,141,2,999,0,nonexistent,no
37118,cellular,aug,tue,151,1,999,0,nonexistent,no
37119,cellular,aug,tue,205,1,999,0,nonexistent,no
37120,cellular,aug,tue,92,1,999,0,nonexistent,no
37121,cellular,aug,tue,313,1,999,0,nonexistent,no
37122,cellular,aug,tue,576,1,4,1,success,yes
37123,cellular,aug,tue,219,1,999,0,nonexistent,yes
37124,cellular,aug,tue,320,1,999,0,nonexistent,no
37125,cellular,aug,tue,138,1,15,1,success,no
37126,cellular,aug,tue,642,1,999,0,nonexistent,yes
37127,cellular,aug,tue,185,1,999,0,nonexistent,yes
37128,cellular,aug,tue,600,1,999,0,nonexistent,yes
37129,cellular,aug,tue,505,1,4,3,success,yes
37130,cellular,aug,tue,248,1,999,2,failure,no
37131,cellular,aug,tue,204,2,999,1,failure,no
37132,cellular,aug,tue,138,1,999,0,nonexistent,no
37133,cellular,aug,tue,220,1,999,0,nonexistent,no
37134,cellular,aug,tue,249,1,999,0,nonexistent,yes
37135,cellular,aug,tue,259,1,999,1,failure,no
37136,cellular,aug,tue,158,1,999,1,failure,no
37137,cellular,aug,tue,270,1,999,0,nonexistent,no
37138,cellular,aug,tue,370,1,999,0,nonexistent,no
37139,cellular,aug,tue,251,1,999,0,nonexistent,no
37140,cellular,aug,tue,79,1,999,0,nonexistent,no
37141,cellular,aug,wed,432,3,4,2,success,no
37142,cellular,aug,wed,305,1,999,0,nonexistent,yes
37143,cellular,aug,wed,1019,2,2,1,success,yes
37144,cellular,aug,wed,211,1,999,0,nonexistent,yes
37145,cellular,aug,wed,397,2,999,1,failure,no
37146,cellular,aug,wed,414,1,999,0,nonexistent,yes
37147,cellular,aug,wed,290,2,4,1,success,yes
37148,cellular,aug,wed,277,1,999,0,nonexistent,yes
37149,cellular,aug,wed,206,1,999,1,failure,no
37150,cellular,aug,wed,299,2,999,0,nonexistent,no
37151,cellular,aug,wed,40,3,999,0,nonexistent,no
37152,cellular,aug,wed,106,1,999,0,nonexistent,no
37153,cellular,aug,wed,254,1,999,0,nonexistent,yes
37154,cellular,aug,wed,177,1,999,0,nonexistent,no
37155,cellular,aug,wed,253,1,4,2,success,yes
37156,cellular,aug,wed,179,2,999,1,failure,yes
37157,cellular,aug,wed,394,1,999,0,nonexistent,yes
37158,cellular,aug,wed,526,1,999,0,nonexistent,no
37159,cellular,aug,wed,156,1,999,0,nonexistent,no
37160,telephone,aug,wed,416,1,999,0,nonexistent,no
37161,telephone,aug,wed,231,2,999,0,nonexistent,yes
37162,cellular,aug,wed,385,2,999,1,failure,yes
37163,telephone,aug,wed,813,2,999,0,nonexistent,no
37164,cellular,aug,wed,157,3,4,2,success,yes
37165,cellular,aug,wed,131,5,999,1,failure,no
37166,cellular,aug,thu,175,4,999,0,nonexistent,yes
37167,cellular,aug,thu,99,5,999,0,nonexistent,no
37168,cellular,aug,thu,331,2,999,0,nonexistent,no
37169,cellular,aug,thu,89,1,999,0,nonexistent,no
37170,cellular,aug,thu,155,2,4,1,success,yes
37171,cellular,aug,thu,320,1,999,0,nonexistent,no
37172,cellular,aug,thu,975,4,999,0,nonexistent,yes
37173,telephone,aug,thu,49,3,999,0,nonexistent,no
37174,telephone,aug,thu,280,7,999,0,nonexistent,no
37175,cellular,aug,thu,126,6,999,0,nonexistent,no
37176,cellular,aug,thu,107,4,999,0,nonexistent,no
37177,cellular,aug,thu,90,2,999,0,nonexistent,no
37178,cellular,aug,thu,121,6,999,0,nonexistent,no
37179,cellular,aug,thu,148,2,4,1,success,no
37180,cellular,aug,thu,161,1,999,0,nonexistent,no
37181,cellular,aug,thu,87,4,999,0,nonexistent,no
37182,cellular,aug,thu,305,1,999,0,nonexistent,no
37183,cellular,aug,thu,111,1,999,1,failure,no
37184,cellular,aug,thu,427,1,15,1,success,yes
37185,cellular,aug,thu,146,1,999,0,nonexistent,no
37186,cellular,aug,thu,144,1,999,0,nonexistent,no
37187,cellular,aug,thu,86,2,999,0,nonexistent,no
37188,cellular,aug,thu,190,1,999,0,nonexistent,no
37189,cellular,aug,thu,100,1,999,1,failure,no
37190,cellular,aug,thu,355,1,999,0,nonexistent,yes
37191,cellular,aug,thu,472,1,999,0,nonexistent,no
37192,cellular,aug,thu,131,2,4,1,success,yes
37193,cellular,aug,thu,174,1,999,0,nonexistent,no
37194,cellular,aug,thu,1452,1,999,1,failure,yes
37195,cellular,aug,thu,142,1,999,0,nonexistent,no
37196,cellular,aug,thu,135,1,999,0,nonexistent,no
37197,cellular,aug,thu,250,4,4,2,success,yes
37198,cellular,aug,thu,789,1,999,0,nonexistent,no
37199,cellular,aug,thu,310,2,999,1,failure,yes
37200,telephone,aug,thu,338,1,999,0,nonexistent,yes
37201,cellular,aug,thu,116,1,999,0,nonexistent,no
37202,cellular,aug,thu,130,2,999,0,nonexistent,no
37203,cellular,aug,thu,250,1,999,1,failure,no
37204,cellular,aug,thu,471,1,999,0,nonexistent,no
37205,telephone,aug,thu,256,1,999,0,nonexistent,yes
37206,cellular,aug,thu,254,2,999,0,nonexistent,yes
37207,cellular,aug,thu,550,1,999,0,nonexistent,yes
37208,cellular,aug,fri,345,2,999,0,nonexistent,yes
37209,cellular,aug,fri,169,2,999,0,nonexistent,no
37210,cellular,aug,fri,358,1,999,0,nonexistent,yes
37211,cellular,aug,fri,107,1,999,0,nonexistent,no
37212,cellular,aug,fri,116,1,999,0,nonexistent,no
37213,telephone,aug,fri,115,2,999,0,nonexistent,no
37214,cellular,aug,fri,79,2,999,2,failure,no
37215,cellular,aug,fri,79,1,999,1,failure,yes
37216,cellular,aug,fri,140,1,999,0,nonexistent,no
37217,telephone,aug,fri,107,2,999,1,failure,no
37218,cellular,aug,fri,131,1,999,0,nonexistent,no
37219,cellular,aug,fri,289,2,999,0,nonexistent,yes
37220,cellular,aug,fri,714,1,999,0,nonexistent,yes
37221,cellular,aug,fri,255,1,999,0,nonexistent,yes
37222,cellular,aug,fri,78,1,999,0,nonexistent,no
37223,cellular,aug,fri,258,1,999,0,nonexistent,no
37224,cellular,aug,fri,87,1,999,0,nonexistent,yes
37225,cellular,aug,fri,258,1,999,0,nonexistent,no
37226,cellular,aug,fri,273,1,999,1,failure,yes
37227,cellular,aug,fri,88,1,999,1,failure,no
37228,cellular,aug,fri,530,2,999,0,nonexistent,yes
37229,cellular,aug,fri,292,1,999,0,nonexistent,no
37230,cellular,aug,fri,456,1,999,0,nonexistent,yes
37231,cellular,aug,fri,142,1,4,2,success,yes
37232,cellular,aug,fri,325,1,999,0,nonexistent,yes
37233,cellular,aug,fri,1088,3,999,0,nonexistent,yes
37234,cellular,aug,fri,173,2,999,0,nonexistent,no
37235,cellular,aug,fri,325,1,4,1,success,no
37236,cellular,aug,fri,453,1,999,0,nonexistent,yes
37237,cellular,aug,fri,295,2,4,2,success,yes
37238,cellular,aug,fri,239,1,15,1,success,no
37239,telephone,aug,fri,121,2,999,0,nonexistent,no
37240,cellular,aug,fri,305,1,999,0,nonexistent,no
37241,cellular,aug,fri,136,1,999,3,failure,no
37242,cellular,aug,fri,100,1,999,0,nonexistent,no
37243,cellular,aug,fri,83,1,999,2,failure,no
37244,cellular,aug,fri,70,1,999,0,nonexistent,no
37245,cellular,aug,fri,99,1,999,2,failure,no
37246,cellular,aug,fri,262,1,4,2,success,yes
37247,cellular,aug,fri,119,1,999,1,failure,no
37248,cellular,aug,fri,121,1,999,0,nonexistent,no
37249,cellular,aug,fri,140,1,999,1,failure,no
37250,cellular,aug,fri,215,1,999,1,failure,yes
37251,cellular,aug,fri,268,1,999,0,nonexistent,yes
37252,cellular,aug,fri,221,1,4,1,success,yes
37253,cellular,aug,fri,378,2,999,1,failure,no
37254,cellular,aug,fri,140,1,999,0,nonexistent,no
37255,cellular,aug,fri,384,1,4,3,success,no
37256,cellular,aug,fri,390,2,999,0,nonexistent,no
37257,cellular,aug,fri,88,1,999,2,failure,no
37258,cellular,aug,fri,135,1,999,0,nonexistent,no
37259,cellular,aug,fri,192,1,4,1,success,yes
37260,cellular,aug,fri,130,1,999,0,nonexistent,yes
37261,cellular,aug,fri,233,2,999,0,nonexistent,yes
37262,cellular,aug,fri,121,1,999,0,nonexistent,no
37263,cellular,aug,fri,353,2,999,0,nonexistent,yes
37264,cellular,aug,fri,182,2,999,1,failure,yes
37265,cellular,aug,fri,103,1,4,1,success,no
37266,cellular,aug,fri,231,3,999,0,nonexistent,yes
37267,telephone,aug,mon,122,3,999,0,nonexistent,no
37268,cellular,aug,mon,111,2,999,0,nonexistent,no
37269,telephone,aug,mon,255,3,999,0,nonexistent,no
37270,cellular,aug,mon,419,2,999,0,nonexistent,no
37271,cellular,aug,mon,1225,2,999,0,nonexistent,no
37272,cellular,aug,mon,54,1,999,1,failure,no
37273,telephone,aug,mon,328,1,999,0,nonexistent,yes
37274,cellular,aug,mon,268,1,999,0,nonexistent,no
37275,cellular,aug,mon,923,1,999,1,failure,yes
37276,cellular,aug,mon,88,1,999,0,nonexistent,no
37277,cellular,aug,mon,131,1,3,2,success,no
37278,cellular,aug,mon,167,1,999,0,nonexistent,yes
37279,telephone,aug,mon,133,1,999,0,nonexistent,no
37280,cellular,aug,mon,559,1,5,1,success,yes
37281,cellular,aug,mon,146,2,999,2,failure,yes
37282,cellular,aug,mon,187,1,4,1,success,yes
37283,cellular,aug,mon,161,2,999,1,failure,yes
37284,cellular,aug,mon,489,2,4,1,success,no
37285,cellular,aug,mon,120,1,3,1,success,no
37286,cellular,aug,mon,158,1,4,1,success,no
37287,cellular,aug,mon,246,1,3,1,success,no
37288,cellular,aug,mon,252,1,6,1,success,yes
37289,telephone,aug,mon,156,1,999,0,nonexistent,no
37290,cellular,aug,mon,1529,1,999,1,failure,no
37291,telephone,aug,mon,235,1,6,2,failure,yes
37292,cellular,aug,mon,155,1,4,1,success,no
37293,cellular,aug,mon,155,2,4,1,success,yes
37294,cellular,aug,mon,289,1,999,2,failure,yes
37295,cellular,aug,mon,153,2,999,1,failure,no
37296,cellular,aug,mon,352,2,999,2,failure,no
37297,telephone,aug,mon,411,1,999,0,nonexistent,no
37298,cellular,aug,mon,107,4,2,3,success,no
37299,cellular,aug,mon,89,2,4,1,success,no
37300,telephone,aug,mon,85,2,999,0,nonexistent,no
37301,telephone,aug,mon,151,3,999,1,failure,no
37302,cellular,aug,mon,96,1,3,1,success,no
37303,cellular,aug,mon,540,2,999,0,nonexistent,no
37304,cellular,aug,mon,263,2,999,0,nonexistent,no
37305,cellular,aug,mon,247,1,4,1,success,no
37306,cellular,aug,mon,162,1,999,1,failure,no
37307,cellular,aug,mon,121,1,999,1,failure,no
37308,cellular,aug,mon,179,3,4,2,success,yes
37309,cellular,aug,mon,71,1,999,0,nonexistent,no
37310,telephone,aug,mon,157,1,3,1,success,no
37311,cellular,aug,mon,213,1,999,0,nonexistent,yes
37312,cellular,aug,tue,373,2,999,0,nonexistent,no
37313,cellular,aug,tue,1416,2,12,1,success,yes
37314,cellular,aug,tue,425,2,999,1,failure,no
37315,cellular,aug,tue,48,2,999,0,nonexistent,no
37316,telephone,aug,tue,329,1,999,0,nonexistent,no
37317,telephone,aug,tue,90,3,999,1,failure,no
37318,cellular,aug,tue,265,1,999,1,failure,no
37319,cellular,aug,tue,151,1,999,0,nonexistent,no
37320,telephone,aug,tue,181,1,999,0,nonexistent,no
37321,cellular,aug,tue,138,1,999,0,nonexistent,no
37322,cellular,aug,tue,265,1,4,3,success,yes
37323,cellular,aug,tue,157,1,999,0,nonexistent,no
37324,cellular,aug,tue,89,3,4,1,success,no
37325,telephone,aug,tue,387,1,999,0,nonexistent,no
37326,cellular,aug,tue,249,3,999,0,nonexistent,no
37327,cellular,aug,tue,123,1,4,1,success,no
37328,cellular,aug,tue,156,1,999,2,failure,no
37329,cellular,aug,tue,155,1,4,1,success,no
37330,telephone,aug,tue,115,2,999,0,nonexistent,no
37331,cellular,aug,tue,704,2,999,0,nonexistent,yes
37332,cellular,aug,tue,136,3,999,0,nonexistent,yes
37333,cellular,aug,tue,176,2,999,1,failure,yes
37334,telephone,aug,tue,88,1,999,1,failure,no
37335,cellular,aug,tue,85,1,999,1,failure,no
37336,cellular,aug,tue,110,1,999,0,nonexistent,no
37337,cellular,aug,tue,1398,1,999,0,nonexistent,no
37338,cellular,aug,tue,651,1,999,0,nonexistent,yes
37339,cellular,aug,tue,167,1,10,4,failure,yes
37340,cellular,aug,tue,408,1,999,0,nonexistent,yes
37341,cellular,aug,tue,982,1,999,0,nonexistent,no
37342,cellular,aug,tue,140,1,999,0,nonexistent,yes
37343,cellular,aug,tue,168,1,999,0,nonexistent,no
37344,cellular,aug,tue,287,1,6,1,success,no
37345,cellular,aug,tue,75,1,999,1,failure,no
37346,cellular,aug,tue,139,3,6,1,success,yes
37347,cellular,aug,tue,93,1,999,1,failure,no
37348,cellular,aug,tue,225,1,999,2,failure,no
37349,cellular,aug,tue,203,1,999,0,nonexistent,no
37350,cellular,aug,tue,280,2,999,0,nonexistent,no
37351,cellular,aug,tue,159,1,999,0,nonexistent,no
37352,cellular,aug,tue,66,1,999,0,nonexistent,no
37353,cellular,aug,tue,149,1,999,1,failure,yes
37354,cellular,aug,tue,349,1,999,3,failure,yes
37355,cellular,aug,tue,371,1,999,0,nonexistent,no
37356,cellular,aug,tue,125,1,6,1,success,yes
37357,cellular,aug,tue,221,1,15,1,success,yes
37358,cellular,aug,tue,201,1,999,1,failure,no
37359,cellular,aug,tue,97,1,3,2,success,no
37360,telephone,aug,tue,91,1,999,1,failure,no
37361,cellular,aug,tue,175,2,999,2,failure,yes
37362,cellular,aug,tue,526,1,999,1,failure,no
37363,cellular,aug,tue,89,2,999,0,nonexistent,yes
37364,cellular,aug,tue,206,1,999,1,failure,yes
37365,cellular,aug,tue,477,1,999,0,nonexistent,no
37366,cellular,aug,tue,400,3,999,0,nonexistent,no
37367,telephone,aug,tue,198,1,999,0,nonexistent,no
37368,cellular,aug,tue,203,1,4,1,success,yes
37369,cellular,aug,tue,267,2,999,0,nonexistent,yes
37370,cellular,aug,tue,120,3,999,1,failure,no
37371,cellular,aug,tue,589,2,999,0,nonexistent,yes
37372,cellular,aug,tue,162,1,999,0,nonexistent,no
37373,cellular,aug,tue,163,3,999,0,nonexistent,no
37374,cellular,aug,tue,373,4,999,0,nonexistent,no
37375,cellular,aug,tue,464,2,999,1,failure,yes
37376,cellular,aug,tue,113,3,999,0,nonexistent,no
37377,cellular,aug,tue,71,1,5,2,failure,no
37378,telephone,aug,tue,172,2,999,0,nonexistent,no
37379,cellular,aug,tue,162,1,999,0,nonexistent,no
37380,cellular,aug,wed,266,2,999,0,nonexistent,no
37381,cellular,aug,wed,68,3,999,0,nonexistent,no
37382,cellular,aug,wed,345,2,999,0,nonexistent,no
37383,cellular,aug,wed,1117,2,999,0,nonexistent,no
37384,cellular,aug,wed,159,4,999,0,nonexistent,no
37385,telephone,aug,wed,701,1,999,0,nonexistent,no
37386,cellular,aug,wed,429,2,999,0,nonexistent,yes
37387,cellular,aug,wed,623,2,6,2,success,yes
37388,cellular,aug,wed,340,2,999,0,nonexistent,no
37389,cellular,aug,wed,137,2,4,1,success,yes
37390,cellular,aug,wed,174,2,999,0,nonexistent,no
37391,cellular,aug,wed,74,2,999,0,nonexistent,no
37392,cellular,aug,wed,121,1,999,0,nonexistent,no
37393,telephone,aug,wed,127,1,999,0,nonexistent,no
37394,cellular,aug,wed,182,1,4,1,success,yes
37395,cellular,aug,wed,668,2,15,1,success,yes
37396,telephone,aug,wed,449,1,999,0,nonexistent,yes
37397,cellular,aug,wed,90,2,999,0,nonexistent,no
37398,cellular,aug,wed,582,1,999,0,nonexistent,yes
37399,cellular,aug,wed,169,2,999,1,failure,no
37400,cellular,aug,wed,115,2,999,1,failure,no
37401,cellular,aug,wed,249,1,4,1,success,no
37402,cellular,aug,wed,1336,2,999,0,nonexistent,yes
37403,cellular,aug,wed,150,1,3,2,success,no
37404,cellular,aug,wed,239,2,999,1,failure,yes
37405,cellular,aug,wed,90,1,999,2,failure,no
37406,cellular,aug,wed,251,2,15,2,failure,no
37407,cellular,aug,wed,641,1,999,0,nonexistent,yes
37408,cellular,aug,wed,576,1,999,0,nonexistent,yes
37409,cellular,aug,wed,699,2,999,1,failure,no
37410,cellular,aug,wed,73,1,4,1,success,yes
37411,cellular,aug,wed,147,2,999,1,failure,yes
37412,cellular,aug,wed,398,4,999,1,failure,yes
37413,cellular,aug,wed,100,1,999,0,nonexistent,no
37414,cellular,aug,wed,119,4,999,0,nonexistent,no
37415,cellular,aug,wed,313,2,999,1,failure,yes
37416,cellular,aug,wed,90,2,4,1,success,no
37417,cellular,aug,wed,307,1,999,0,nonexistent,yes
37418,cellular,aug,wed,236,1,4,1,success,no
37419,cellular,aug,wed,131,1,999,1,failure,yes
37420,cellular,aug,wed,267,1,999,0,nonexistent,yes
37421,cellular,aug,wed,93,1,4,3,success,no
37422,cellular,aug,wed,417,1,999,0,nonexistent,yes
37423,cellular,aug,wed,87,1,999,2,failure,no
37424,cellular,aug,wed,77,3,999,0,nonexistent,no
37425,cellular,aug,wed,82,1,999,0,nonexistent,no
37426,cellular,aug,wed,810,3,999,2,failure,yes
37427,cellular,aug,wed,161,2,999,0,nonexistent,no
37428,telephone,aug,wed,150,2,999,0,nonexistent,no
37429,cellular,aug,wed,305,3,999,1,failure,no
37430,cellular,aug,wed,202,1,999,0,nonexistent,no
37431,cellular,aug,wed,332,1,999,0,nonexistent,yes
37432,cellular,aug,wed,153,1,999,0,nonexistent,no
37433,cellular,aug,wed,113,1,999,0,nonexistent,no
37434,cellular,aug,wed,338,2,4,1,success,yes
37435,cellular,aug,wed,96,1,999,0,nonexistent,no
37436,cellular,aug,wed,71,1,999,0,nonexistent,no
37437,cellular,aug,wed,301,1,999,0,nonexistent,no
37438,cellular,aug,wed,123,1,999,0,nonexistent,no
37439,cellular,aug,wed,192,1,999,0,nonexistent,no
37440,cellular,aug,wed,363,1,4,2,success,no
37441,cellular,aug,wed,96,2,4,1,success,no
37442,cellular,aug,wed,188,1,999,0,nonexistent,no
37443,cellular,aug,wed,124,1,1,1,success,no
37444,cellular,aug,wed,174,1,999,0,nonexistent,no
37445,cellular,aug,wed,44,1,3,1,success,no
37446,cellular,aug,wed,222,2,999,2,failure,no
37447,cellular,aug,wed,246,1,999,0,nonexistent,no
37448,cellular,aug,wed,96,1,999,1,failure,no
37449,cellular,aug,wed,120,1,999,1,failure,no
37450,cellular,aug,wed,243,1,999,0,nonexistent,no
37451,cellular,aug,wed,543,1,999,0,nonexistent,no
37452,cellular,aug,wed,227,1,999,0,nonexistent,no
37453,cellular,aug,wed,162,1,3,1,success,no
37454,cellular,aug,wed,289,2,999,0,nonexistent,yes
37455,cellular,aug,wed,298,1,999,0,nonexistent,no
37456,cellular,aug,wed,331,2,999,0,nonexistent,no
37457,cellular,aug,thu,111,5,999,0,nonexistent,no
37458,cellular,aug,thu,489,5,999,0,nonexistent,yes
37459,cellular,aug,thu,255,2,999,1,failure,no
37460,cellular,aug,thu,73,2,4,1,success,no
37461,cellular,aug,thu,101,4,999,2,failure,no
37462,cellular,aug,thu,784,3,15,3,failure,yes
37463,cellular,aug,thu,222,1,999,0,nonexistent,yes
37464,cellular,aug,thu,425,2,999,0,nonexistent,yes
37465,telephone,aug,thu,181,1,999,0,nonexistent,no
37466,cellular,aug,thu,254,3,3,1,success,yes
37467,cellular,aug,thu,1175,3,999,0,nonexistent,no
37468,cellular,aug,thu,414,1,999,0,nonexistent,yes
37469,cellular,aug,thu,102,1,4,1,success,no
37470,cellular,aug,thu,200,1,999,1,failure,no
37471,cellular,aug,thu,148,2,999,0,nonexistent,yes
37472,cellular,aug,thu,220,2,999,1,failure,no
37473,cellular,aug,thu,402,2,999,0,nonexistent,no
37474,cellular,aug,thu,315,2,4,1,success,yes
37475,cellular,aug,thu,105,1,999,0,nonexistent,no
37476,cellular,aug,thu,368,1,999,0,nonexistent,no
37477,cellular,aug,thu,150,3,999,1,failure,no
37478,cellular,aug,thu,485,3,4,1,success,no
37479,cellular,aug,thu,282,1,999,0,nonexistent,yes
37480,cellular,aug,thu,307,1,999,1,failure,no
37481,cellular,aug,thu,399,1,999,1,failure,yes
37482,cellular,aug,thu,164,1,999,0,nonexistent,no
37483,cellular,aug,thu,791,2,999,0,nonexistent,no
37484,cellular,aug,thu,1152,2,6,1,success,no
37485,cellular,aug,thu,138,2,999,1,failure,no
37486,cellular,aug,thu,138,2,999,0,nonexistent,no
37487,cellular,aug,thu,328,2,999,0,nonexistent,no
37488,cellular,aug,thu,72,3,999,0,nonexistent,no
37489,cellular,aug,thu,136,1,999,2,failure,no
37490,cellular,aug,thu,192,3,999,0,nonexistent,yes
37491,cellular,aug,thu,78,2,999,0,nonexistent,no
37492,cellular,aug,thu,347,2,999,0,nonexistent,no
37493,cellular,aug,thu,464,4,999,0,nonexistent,yes
37494,cellular,aug,thu,189,2,4,1,success,no
37495,cellular,aug,thu,160,1,999,0,nonexistent,no
37496,cellular,aug,thu,293,2,4,2,success,yes
37497,cellular,aug,thu,233,1,999,0,nonexistent,no
37498,cellular,aug,thu,105,1,999,0,nonexistent,no
37499,cellular,aug,thu,227,2,999,1,failure,yes
37500,cellular,aug,thu,100,1,999,0,nonexistent,no
37501,telephone,aug,thu,57,1,999,0,nonexistent,no
37502,cellular,aug,thu,129,1,999,0,nonexistent,no
37503,cellular,aug,thu,74,2,999,0,nonexistent,no
37504,cellular,aug,thu,103,1,4,1,success,no
37505,telephone,aug,thu,213,1,999,0,nonexistent,no
37506,cellular,aug,thu,284,1,999,1,failure,no
37507,cellular,aug,thu,219,1,999,0,nonexistent,no
37508,cellular,aug,thu,477,2,999,0,nonexistent,yes
37509,cellular,aug,thu,73,1,999,1,failure,no
37510,cellular,aug,thu,204,3,999,1,failure,yes
37511,cellular,aug,thu,726,1,999,0,nonexistent,no
37512,cellular,aug,thu,75,1,999,1,failure,no
37513,cellular,aug,thu,344,1,999,1,failure,no
37514,cellular,aug,thu,135,1,4,3,success,no
37515,cellular,aug,thu,112,1,999,0,nonexistent,no
37516,cellular,aug,thu,99,1,999,0,nonexistent,no
37517,cellular,aug,thu,185,2,4,2,success,no
37518,cellular,aug,thu,371,2,999,0,nonexistent,no
37519,cellular,aug,thu,143,1,3,1,success,no
37520,telephone,aug,thu,99,1,999,0,nonexistent,no
37521,cellular,aug,thu,146,1,999,0,nonexistent,no
37522,cellular,aug,thu,284,1,999,0,nonexistent,no
37523,cellular,aug,thu,738,1,999,0,nonexistent,yes
37524,cellular,aug,thu,75,1,4,2,success,no
37525,cellular,aug,thu,320,2,3,1,success,yes
37526,cellular,aug,thu,135,2,999,0,nonexistent,no
37527,cellular,aug,thu,92,2,999,1,failure,no
37528,cellular,aug,thu,53,2,3,1,success,no
37529,cellular,aug,thu,240,2,999,0,nonexistent,no
37530,cellular,aug,thu,479,1,999,0,nonexistent,yes
37531,cellular,aug,thu,154,2,999,0,nonexistent,no
37532,cellular,aug,thu,236,3,999,0,nonexistent,no
37533,cellular,aug,thu,238,2,999,1,failure,no
37534,cellular,aug,thu,158,1,999,0,nonexistent,no
37535,cellular,aug,thu,275,1,999,0,nonexistent,no
37536,cellular,aug,thu,319,4,3,2,success,no
37537,cellular,aug,thu,354,3,999,0,nonexistent,yes
37538,cellular,aug,thu,126,2,999,0,nonexistent,no
37539,telephone,aug,fri,275,6,999,0,nonexistent,yes
37540,cellular,aug,fri,182,2,999,2,failure,no
37541,cellular,aug,fri,150,2,999,0,nonexistent,yes
37542,cellular,aug,fri,233,2,999,0,nonexistent,no
37543,telephone,aug,fri,176,2,999,0,nonexistent,no
37544,cellular,aug,fri,156,2,999,0,nonexistent,yes
37545,cellular,aug,fri,172,4,999,0,nonexistent,yes
37546,cellular,aug,fri,185,3,999,1,failure,no
37547,cellular,aug,fri,126,3,999,0,nonexistent,no
37548,cellular,aug,fri,180,1,6,2,failure,no
37549,cellular,aug,fri,98,1,999,1,failure,no
37550,cellular,aug,fri,117,1,999,0,nonexistent,no
37551,cellular,aug,fri,225,1,999,0,nonexistent,yes
37552,cellular,aug,fri,209,2,4,2,success,yes
37553,cellular,aug,fri,319,1,999,1,failure,no
37554,cellular,aug,fri,257,1,999,1,failure,no
37555,cellular,aug,fri,230,1,999,0,nonexistent,no
37556,cellular,aug,fri,436,1,13,1,success,yes
37557,cellular,aug,fri,415,1,999,0,nonexistent,no
37558,cellular,aug,fri,260,1,999,0,nonexistent,no
37559,cellular,aug,fri,92,3,4,2,success,no
37560,cellular,aug,fri,326,3,999,0,nonexistent,yes
37561,cellular,aug,fri,253,1,999,0,nonexistent,no
37562,cellular,aug,fri,78,1,999,1,failure,no
37563,cellular,aug,fri,260,2,999,1,failure,no
37564,cellular,aug,fri,190,2,999,1,failure,no
37565,cellular,aug,fri,107,3,999,0,nonexistent,no
37566,cellular,aug,fri,186,1,999,0,nonexistent,yes
37567,cellular,aug,fri,137,1,3,1,success,yes
37568,cellular,aug,fri,105,1,999,0,nonexistent,no
37569,cellular,aug,fri,125,1,999,0,nonexistent,yes
37570,cellular,aug,fri,553,1,999,0,nonexistent,no
37571,cellular,aug,fri,94,4,999,0,nonexistent,yes
37572,cellular,aug,fri,276,2,999,0,nonexistent,yes
37573,cellular,aug,fri,182,6,999,1,failure,yes
37574,cellular,aug,fri,100,2,999,0,nonexistent,yes
37575,cellular,aug,fri,482,2,999,0,nonexistent,no
37576,cellular,aug,fri,201,1,999,0,nonexistent,yes
37577,cellular,aug,fri,88,5,999,0,nonexistent,no
37578,cellular,aug,fri,391,3,999,1,failure,yes
37579,cellular,aug,fri,190,3,999,1,failure,yes
37580,cellular,aug,fri,498,2,999,1,failure,yes
37581,cellular,aug,fri,880,3,999,0,nonexistent,yes
37582,cellular,aug,fri,153,2,3,1,success,no
37583,cellular,aug,fri,260,3,999,0,nonexistent,yes
37584,cellular,aug,fri,148,2,999,0,nonexistent,no
37585,cellular,aug,fri,142,2,999,1,failure,no
37586,cellular,aug,fri,99,3,999,0,nonexistent,no
37587,cellular,aug,fri,70,3,999,0,nonexistent,no
37588,telephone,aug,fri,140,11,999,0,nonexistent,no
37589,cellular,aug,fri,211,3,999,0,nonexistent,yes
37590,cellular,aug,fri,224,3,999,0,nonexistent,no
37591,telephone,aug,fri,159,2,4,2,success,no
37592,cellular,aug,fri,313,4,999,2,failure,no
37593,telephone,aug,mon,297,1,999,0,nonexistent,no
